date,mqaid,ticker,mgmtfees,expense_ratio,bid_ask_spread_pct,create_redeem_fee,create_redeem_size,etf_implied_liquidity,fund_pct_premium,currency_hedged_indicator,derivatives_based,securities_lending,fund_incept_dt,create_redeem_process,creation_cutoff_time,settlement_cycle,rebalancing_frequency,replication_strategy,fund_port_dt,total_number_of_holdings_in_port,nav_pricing_methodology,fund_avg_dvd_yld,fund_pe_ratio,fund_pricing_source,avgvolume_6M,etf_name,duration
01/31/2020,46432F69,IBCE US Equity,0.100,0.100,0.1523,150.0000,50000.0000,11713087.0000,-0.0202,N,N,Y,04/19/2013,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,214.0000,Primary Market Close,1.8056,21.4690,State Street Bank and Trust Co,1466.1328125,ISHARES IBONDS MAR 2023 TERM,2.42911051002
01/31/2020,43437110,BTTPF US Equity,1.150,1.400,0.1523,1.2500,25000.0000,11713087.0000,-0.0202,Y,Y,N,04/19/2013,Cash,09:30 EST,T+1,Daily,Derivative,11/05/2018,214.0000,Primary Market Close,1.8056,21.4690,State Street Bank and Trust Co,1466.1328125,BETAPRO S&P 500 VIX SHORT-TE,
01/31/2020,45259A10,WOMN US Equity,0.750,0.760,0.2474,500.0000,25000.0000,12127444.0000,0.2845,N,N,N,08/27/2018,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,179.0000,Primary Market Close,2.0641,23.8810,SEI Investments Global Funds S,946.140625,IMPACT SHARES YWCA WOMEN'S E,
01/31/2020,30304710,FSA US Equity,0.750,0.750,0.2967,500.0000,100000.0000,111766.0000,-10.5816,N,Y,N,02/23/2011,Cash,11:00 EST,T+1,Daily,Derivative,02/02/2020,146.0000,Primary Market Close,0.4386,14.7524,NYSE Arca LLC,13.6015625,FACTORSHARES 2X: TBD-S&P500,
01/31/2020,17326K14,FIEF US Equity,0.780,0.780,0.2967,500.0000,12500.0000,111766.0000,-10.5816,N,Y,N,03/19/2018,Cash,Unknown,T+3,Quarterly,Derivative,02/02/2020,146.0000,Primary Market Close,0.4386,14.7524,NYSE Arca LLC,13.6015625,CITI ENHANCED EUROPE 50 ETN,
01/31/2020,73936Q76,BKLN US Equity,0.650,0.650,0.0445,500.0000,100000.0000,111766.0000,-0.4175,N,N,N,03/03/2011,Cash,13:00 EST,T+2,Semi-Annually,Optimized,01/31/2020,120.0000,Primary Market Close,0.4386,14.7524,Bank of New York Mellon/The,6092570.0,INVESCO SENIOR LOAN ETF,4.01155429853
01/31/2020,73936Q77,KBWP US Equity,0.350,0.350,0.1648,500.0000,50000.0000,1385733.0000,0.0253,N,N,N,12/02/2010,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,25.0000,Primary Market Close,2.2612,16.9016,Bank of New York Mellon/The,13910.9296875,INVESCO KBW PROPERTY & CASUA,
01/31/2020,73936Q70,PAGG US Equity,0.750,0.760,0.1648,700.0000,50000.0000,1385733.0000,-0.3570,N,N,Y,09/18/2008,In-kind,16:00 EST,T+2,Quarterly,Full,02/21/2019,54.0000,Primary Market Close,2.2612,16.9016,Bank of New York Mellon/The,13910.9296875,INVESCO GLOBAL AGRICULTURE E,
01/31/2020,73936Q71,PGHY US Equity,0.350,0.350,0.1650,500.0000,50000.0000,1385733.0000,0.2880,N,N,N,06/20/2013,In-kind,16:00 EST,T+2,Quarterly,Optimized,01/30/2020,529.0000,Primary Market Close,2.2612,16.9016,Bank of New York Mellon/The,59095.4765625,INVESCO GLOBAL SHORT TERM HI,1.04138840414
01/31/2020,OIH,OIHYL US Equity,0.350,0.350,0.3309,1000.0000,50000.0000,4743969.0000,-0.1661,N,N,Y,12/21/2011,In-kind,15:59 EST,T+3,Quarterly,Full,12/20/2012,14.0000,Fair Value,1.5686,41.0801,NYSE Arca LLC,701.6875,OIL SERVICES HOLDRS TRUST,
01/31/2020,50076785,KGRN US Equity,0.780,0.780,2.1832,750.0000,50000.0000,335233.0000,-2.0902,N,N,Y,10/13/2017,In-kind/Cash,14:00 EST,T+3,Daily,Optimized,01/30/2020,39.0000,Primary Market Close,2.3980,16.9016,NYSE Arca LLC,1054.8046875,KRANESHARES MSCI CHN ENVIRON,
01/31/2020,50076784,KCCB US Equity,0.680,0.690,0.4285,1000.0000,50000.0000,335233.0000,0.6270,N,N,N,06/28/2018,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,52.0000,Primary Market Close,2.3980,16.9016,NYSE Arca LLC,120.3359375,KRANSHARES CCBS CHINA CORPOR,
01/31/2020,50076787,KEMQ US Equity,0.720,0.790,0.3988,1500.0000,50000.0000,57655.0000,-0.5932,N,N,Y,10/12/2017,In-kind/Cash,16:00 EST,T+1,Semi-Annually,Optimized,01/30/2020,51.0000,Primary Market Close,1.3568,47.2727,NYSE Arca LLC,6383.359375,KRANESHARES EMERGING MARKETS,
01/31/2020,50076786,OBOR US Equity,0.780,0.800,0.3550,3900.0000,50000.0000,57.0000,-2.8424,N,N,N,09/08/2017,In-kind/Cash,16:00 EST,T+2,Quarterly,Optimized,01/30/2020,108.0000,Primary Market Close,3.6219,11.8335,NYSE Arca LLC,4748.53125,Kraneshares Msci One Belt ON,
01/31/2020,46577P10,ISSXF US Equity,0.090,0.100,0.3550,0.0000,100000.0000,57.0000,-2.8424,Y,N,Y,09/08/2017,In-kind,9:40 EST,T+3,Quarterly,Full,01/31/2020,1.0000,Primary Market Close,1.7968,24.8066,NYSE Arca LLC,4748.53125,ISHARES CORE S&P 500 INDEX E,
01/31/2020,50076780,KALL US Equity,0.680,0.490,0.4177,2500.0000,50000.0000,7304915.0000,-2.5865,N,N,N,02/12/2015,In-kind,16:00 EST,T+3,Semi-Annually,Optimized,01/30/2020,294.0000,Primary Market Close,2.0903,15.4226,SEI Investments Global Funds S,385.3359375,KRANESHARES MSCI ALL CHINA I,
01/31/2020,50076783,KURE US Equity,0.780,0.790,0.9469,1320.0000,50000.0000,5356812.0000,-5.1984,N,N,N,01/31/2018,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,79.0000,Primary Market Close,0.8972,33.2911,SEI Investments Global Funds S,12858.46875,KRANESHARES MSCI ALL CHINA H,
01/31/2020,50076782,KARS US Equity,0.680,0.700,1.2159,1100.0000,50000.0000,5146764.0000,-0.9717,N,N,Y,01/19/2018,In-kind,16:00 EST,T+2,Quarterly,Optimized,01/30/2020,55.0000,Primary Market Close,1.8509,36.2211,SEI Investments Global Funds S,7835.8984375,KRANESHARES ELECTRIC VEHICLE,
01/31/2020,46435G44,HYXE US Equity,0.500,0.500,0.1242,900.0000,50000.0000,218903.0000,0.1547,N,N,Y,06/16/2016,In-kind/Cash,16:00 EST,T+2,Quarterly,Optimized,01/30/2020,670.0000,Primary Market Close,3.5732,26.6511,State Street Bank and Trust Co,9012.234375,ISHARES IBOXX HY EX-O&G ETF,2.93275249534
01/31/2020,86330E51,SPTI US Equity,0.060,0.060,0.0321,500.0000,100000.0000,5146764.0000,0.0537,N,N,Y,05/23/2007,In-kind,16:00 EST,T+2,Monthly,Optimized,01/31/2020,114.0000,Primary Market Close,4.2286,17.4017,State Street Bank and Trust Co,568337.4375,SPDR PORTFOLIO INTERMEDIATE,5.07882852111
01/31/2020,29382880,ENTR US Equity,0.490,0.490,0.2920,250.0000,50000.0000,30057197.0000,-0.1515,N,N,N,11/08/2017,In-kind/Cash,16:00 EST,T+2,Quarterly,Full,01/31/2020,30.0000,Primary Market Close,0.3315,39.9238,State Street Bank and Trust Co,3294.0078125,ERSHARES ENTREPRENEUR 30 ETF,
01/31/2020,46428958,AXIT US Equity,0.480,0.480,0.2920,1100.0000,50000.0000,30057197.0000,0.7641,N,N,Y,07/20/2010,In-kind,16:00 est,T+3,Quarterly,Optimized,02/18/2016,81.0000,Primary Market Close,0.3315,39.9238,NYSE Arca LLC,3294.0078125,ISHARES MSCI ACWI EX US TECH,
01/31/2020,46428959,AXEN US Equity,0.480,0.480,0.2920,1500.0000,50000.0000,30057197.0000,-0.1895,N,N,Y,07/19/2010,In-kind,16:00 est,T+3,Quarterly,Optimized,02/18/2016,82.0000,Primary Market Close,0.3315,39.9238,NYSE Arca LLC,3294.0078125,ISHARES MSCI ACWI EX U.S. EN,
01/31/2020,46435U54,EAGG US Equity,0.100,0.100,0.0703,1275.0000,100000.0000,7845000.0000,0.1479,N,N,Y,10/23/2018,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,1037.0000,Primary Market Close,3.2192,17.5137,State Street Bank and Trust Co,29985.3828125,ISHARES ESG US AGGREGATE BON,
01/31/2020,46435U55,IRBO US Equity,0.470,0.470,0.2908,2850.0000,200000.0000,2567045.0000,-0.2220,N,N,Y,06/28/2018,In-kind/Cash,16:00 EST,T+2,Semi-Annually,Full,01/30/2020,104.0000,Primary Market Close,0.8412,65.3044,State Street Bank and Trust Co,19883.703125,ISHARES ROBOTICS & ARTIFICIA,
01/31/2020,26922V10,PPLT US Equity,0.600,0.600,0.1034,500.0000,50000.0000,30057197.0000,-0.0701,N,N,N,01/08/2010,In-kind,16:00 EST,T+3,Not Applicable,Full,02/18/2016,133.0000,Primary Market Close,0.3315,39.9238,Bank of New York Mellon/The,114651.195313,ABERDEEN STANDARD PHYSICAL P,
01/31/2020,46428955,AXHE US Equity,0.480,0.480,0.1034,1100.0000,50000.0000,30057197.0000,-0.1300,N,N,Y,07/20/2010,In-kind,16:00 est,T+3,Quarterly,Optimized,02/18/2016,67.0000,Primary Market Close,0.3315,39.9238,NYSE Arca LLC,114651.195313,ISHARES MSCI ACWI EX U.S. HE,
01/31/2020,29382888,ERSX US Equity,0.750,0.750,0.3427,500.0000,50000.0000,1193344.0000,0.4084,N,N,Y,12/28/2018,In-kind/Cash,16:00 EST,T+3,Quarterly,Full,01/31/2020,50.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,402.90625,ERShares Non-US SMALLCAP ETF,
01/31/2020,46435U51,IBDT US Equity,0.100,0.100,0.2381,650.0000,50000.0000,1193344.0000,0.1767,N,N,Y,09/20/2018,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,287.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,26365.328125,ISHARES IBONDS DEC 2028 ETF,
01/31/2020,46428950,TZI US Equity,0.250,0.310,0.2381,250.0000,50000.0000,1193344.0000,-0.4675,N,N,Y,11/11/2008,In-kind,16:00 est,T+3,Monthly,Full,08/04/2015,1.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,26365.328125,ISHARES TARGET DATE 2025 ETF,
01/31/2020,46428951,IGLB US Equity,0.060,0.060,0.0441,300.0000,100000.0000,1193344.0000,0.0578,N,N,Y,12/09/2009,In-kind,16:00 est,T+2,Monthly,Optimized,01/30/2020,2335.0000,Primary Market Close,1.9280,31.1999,State Street Bank and Trust Co,297599.53125,ISHARES LONG-TERM CORPORATE,14.1975993533
01/31/2020,78247475,AGRG US Equity,0.370,0.370,0.0441,500.0000,100000.0000,1193344.0000,-0.0623,N,N,N,05/19/2011,In-kind,16:00 EST,T+3,Quarterly,Full,02/08/2013,273.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,297599.53125,RUSSELL AGGRESSIVE GROWT ETF,
01/31/2020,78247474,CONG US Equity,0,0,0.0441,500.0000,100000.0000,1193344.0000,-0.0623,N,N,N,05/19/2011,In-kind,16:00 EST,T+3,Quarterly,Full,02/08/2013,273.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,297599.53125,CONGATEC HOLDING AG-UNSP ADR,
01/31/2020,78247473,GRPC US Equity,0.370,0.370,0.0441,500.0000,100000.0000,1193344.0000,0.6816,N,N,N,05/19/2011,In-kind,16:00 EST,T+3,Quarterly,Full,02/08/2013,238.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,297599.53125,RUSSELL GARP ETF,
01/31/2020,78247472,CNTR US Equity,0.350,0.350,0.0441,500.0000,50000.0000,1193344.0000,0.1604,N,N,N,01/15/2014,In-kind/Cash,16:00 est,T+2,Yearly,Full,12/22/2017,0.0000,Primary Market Close,1.9280,31.1999,Bank of New York Mellon/The,297599.53125,POWERSHARES CONTRARIAN OPPOR,
01/31/2020,78247471,EQIN US Equity,0.370,0.370,0.0441,500.0000,100000.0000,1193344.0000,0.0758,N,N,N,05/19/2011,In-kind,16:00 EST,T+3,Quarterly,Full,02/08/2013,256.0000,Primary Market Close,1.9280,31.1999,NYSE Arca LLC,297599.53125,RUSSELL EQUITY INCOME ETF,
01/31/2020,L021A461,AUXSF US Equity,0.200,0.200,0.0441,500.0000,800000.0000,147974122.0000,0.0758,N,Y,N,05/19/2011,Cash,16:30 GMT,T+2,Quarterly,Derivative,09/30/2019,1201.0000,Primary Market Close,2.9548,31.1999,NYSE Arca LLC,297599.53125,AMUNDI MSCI EMERGING MAR,
01/31/2020,33733Q10,FCM US Equity,0.560,2.180,0.0441,500.0000,800000.0000,147974122.0000,0.0000,N,Y,Unknown,09/25/2003,Unknown,Unknown,Unknown,Unknown,Unknown,09/30/2019,1201.0000,Unknown,2.9548,31.1999,AMEX,297599.53125,FIRST TRUST/FOUR CRNS SR FLT,
01/31/2020,G4R53X30,ISFLF US Equity,0.000,0.100,0.2001,1000.0000,50000.0000,43364037.0000,0.0259,N,N,Y,09/29/2015,Cash,16:00 DST,T+2,Monthly,Optimized,01/30/2020,638.0000,Primary Market Close,1.4713,25.0702,OTC,5360.765625,ISHARES USD FLOATING USD DIS,
01/31/2020,44914511,HTR11 US Equity,0,0,0.0441,500.0000,100000.0000,147974122.0000,0.0000,N,N,Y,09/25/2003,Unknown,16:00 EST,T+3,Unknown,Not Applicable,01/30/2020,23.0000,Unknown,4.2147,18.2796,AMEX,24.5078125,BMO COVERED CALL UTILITIES E,
01/31/2020,46428888,EFG US Equity,0.400,0.400,0.0715,12800.0000,400000.0000,16257751.0000,-0.7327,N,N,Y,08/05/2005,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,518.0000,Primary Market Close,2.0299,25.4710,State Street Bank and Trust Co,228890.1875,ISHARES MSCI EAFE GROWTH ETF,
01/31/2020,46428884,IEZ US Equity,0.430,0.420,0.1247,250.0000,50000.0000,541658.0000,0.0000,N,N,Y,05/05/2006,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,32.0000,Primary Market Close,3.0224,25.4710,State Street Bank and Trust Co,75333.125,ISHARES U.S. OIL EQUIPMENT &,
01/31/2020,46428885,IEO US Equity,0.430,0.420,0.0531,250.0000,50000.0000,11121697.0000,0.0208,N,N,Y,05/05/2006,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,54.0000,Primary Market Close,2.3245,15.4816,State Street Bank and Trust Co,109818.476563,ISHARES U.S. OIL & GAS EXPLO,
01/31/2020,34416W10,SAW US Equity,0.000,0.350,0.0531,250.0000,50000.0000,11121697.0000,0.0208,N,N,Unknown,12/04/2007,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,54.0000,Unknown,2.3245,15.4816,FocusShares ETFs/USA,109818.476563,FOCUSSHARES ISE HOMEBUILDERS,
01/31/2020,46428887,EFV US Equity,0.400,0.380,0.0226,13200.0000,400000.0000,35918026.0000,-0.8091,N,N,Y,08/05/2005,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,509.0000,Primary Market Close,4.8978,13.3277,State Street Bank and Trust Co,590930.6875,ISHARES MSCI EAFE VALUE ETF,
01/31/2020,46428880,SUSA US Equity,0.500,0.250,0.0409,350.0000,50000.0000,9225551.0000,0.0690,N,N,Y,01/28/2005,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,119.0000,Primary Market Close,1.7192,27.5557,State Street Bank and Trust Co,43724.3828125,ISHARES MSCI USA ESG SELECT,
01/31/2020,03210860,BLOK US Equity,0.900,0.700,0.2233,500.0000,50000.0000,67498.0000,-0.8165,N,N,N,01/17/2018,In-kind,15:00 EST,T+2,Not Applicable,Not Applicable,01/30/2020,57.0000,Primary Market Close,1.5495,27.5557,State Street Bank and Trust Co,25112.84375,AMPLIFY TRANSFOR DATA SHARIN,
01/31/2020,46428882,IHF US Equity,0.430,0.430,0.0750,250.0000,50000.0000,577220.0000,-0.0936,N,N,Y,05/05/2006,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,49.0000,Primary Market Close,0.9986,22.9388,State Street Bank and Trust Co,58795.3984375,ISHARES U.S. HEALTHCARE PROV,
01/31/2020,46428883,IHE US Equity,0.430,0.420,0.0611,250.0000,50000.0000,655092.0000,-0.0753,N,N,Y,05/05/2006,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,46.0000,Primary Market Close,1.5518,112.3356,State Street Bank and Trust Co,18027.9453125,ISHARES US PHARMACEUTICALS E,
01/31/2020,46435G75,IBMK US Equity,0.180,0.180,0.1248,150.0000,50000.0000,655092.0000,0.0380,N,N,Y,09/03/2015,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,1404.0000,Primary Market Close,1.5518,112.3356,State Street Bank and Trust Co,37496.1796875,ISHARES IBONDS DEC 2022 TERM,2.30052140915
01/31/2020,46435G70,HEWC US Equity,0.620,0.500,0.2436,100.0000,50000.0000,649044.0000,0.2725,Y,N,Y,07/01/2015,In-kind/Cash,16:00 EST,T+2,Monthly,Full,01/30/2020,2.0000,Primary Market Close,2.9383,15.7166,State Street Bank and Trust Co,7376.03125,ISHARES CURR HDG MSCI CANADA,
01/31/2020,46435G71,HEFV US Equity,0.380,0.230,0.2436,100.0000,50000.0000,649044.0000,-0.3610,Y,N,Y,11/02/2015,In-kind/Cash,16:00 EST,T+2,Monthly,Full,08/20/2018,2.0000,Primary Market Close,2.9383,15.7166,State Street Bank and Trust Co,7376.03125,ISHARES EDGE MSCI MIN VOL EA,
01/31/2020,17316G72,CVOL US Equity,1.150,1.150,0.2436,0.0000,50000.0000,649044.0000,-0.3610,N,Y,N,11/12/2010,Cash,14:00 EST,T+3,Not Applicable,Derivative,08/20/2018,2.0000,Primary Market Close,2.9383,15.7166,NYSE Arca LLC,7376.03125,C-TRACKS ETN VOLATILITY INDX,
01/31/2020,03210830,YESR US Equity,0.450,0.490,0.2436,250.0000,50000.0000,649044.0000,-0.3070,N,N,N,09/21/2016,In-kind/Cash,16:00 EST,T+3,Semi-Annually,Full,10/05/2018,24.0000,Primary Market Close,0.0034,5.4970,US Bancorp Fund Services LLC,7376.03125,AMPLIFY YIELDSHARES SENIOR L,
01/31/2020,G4954P17,ISSRF US Equity,0.000,0,0.2436,250.0000,200000.0000,649044.0000,-0.3070,N,N,Y,09/21/2016,Unknown,Unknown,T+2,Unknown,Optimized,01/30/2020,352.0000,Unknown,3.3059,14.7818,US Bancorp Fund Services LLC,1084.09375,ISHARES EDGE MSCI EM MIN VOL,
01/31/2020,46431W30,IEIS US Equity,0.490,0.490,0.2436,5600.0000,100000.0000,649044.0000,-0.2435,N,N,Y,02/27/2014,In-kind/Cash,16:00 est,T+3,Yearly,Not Applicable,01/30/2020,14.0000,Primary Market Close,3.3059,14.7818,NYSE Arca LLC,1084.09375,ISHA ENH INTL SMALL CAP ETF,
01/31/2020,46435G79,HHYX US Equity,0.580,0.430,0.2436,100.0000,50000.0000,649044.0000,-0.2137,Y,N,Y,07/30/2015,In-kind/Cash,16:00 EST,T+2,Monthly,Not Applicable,08/20/2018,2.0000,Primary Market Close,3.3059,14.7818,State Street Bank and Trust Co,1084.09375,ISHARES CURRENCY HEDGED INTE,
01/31/2020,02072L20,IVAL US Equity,0.590,0.590,0.1768,500.0000,50000.0000,1815716.0000,-1.5849,N,N,N,12/17/2014,In-kind,17:30 EST on T-1 Basis,T+3,Semi-Annually,Full,01/30/2020,46.0000,Primary Market Close,4.7018,9.7068,US Bancorp Fund Services LLC,20105.296875,ALPHA ARCHI INTL QT VLU ETF,
01/31/2020,92189H50,MAAX US Equity,0.080,0.360,0.1947,250.0000,50000.0000,47945.0000,0.0608,N,N,Y,05/16/2019,In-kind,16:00 EST,T+2,Daily,Not Applicable,01/30/2020,4.0000,Primary Market Close,1.9854,18.2414,State Street Bank and Trust Co,2661.5703125,VANECK VECTORS MUNICIPAL ALL,
01/31/2020,26923J30,SBUS US Equity,0.390,0.400,0.0095,250.0000,50000.0000,48839505.0000,0.0121,N,N,Unknown,01/28/2015,In-kind/Cash,16:00 EST,Unknown,Quarterly,Full,07/25/2008,457.0000,Primary Market Close,4.5121,30.0617,JP Morgan Investment Managemen,766504.5625,ETFS DVSFD-FCTR US LRGCP ETF,
01/31/2020,92204A20,VDC US Equity,0.100,0.100,0.0383,150.0000,25000.0000,4728997.0000,-0.0561,N,N,Y,01/30/2004,In-kind,16:00 EST,T+2,Quarterly,Full,12/31/2019,93.0000,Primary Market Close,2.5160,33.3978,Vanguard Group Inc/The,114983.765625,VANGUARD CONSUMER STAPLE ETF,
01/31/2020,G4954W27,ISHPF US Equity,0.000,0,0.6259,750.0000,100000.0000,3521569.0000,-0.1364,N,N,Y,01/25/2011,Unknown,Unknown,T+2,Yearly,Full,01/30/2020,96.0000,Unknown,7.5550,9.3009,NYSE Arca LLC,1370.5390625,ISHARES EM DIVIDEND,
01/31/2020,G4954W24,ISGPF US Equity,0.000,0.550,0.6259,750.0000,100000.0000,3521569.0000,-0.1364,N,N,Y,01/25/2011,Unknown,Unknown,T+2,Quarterly,Full,01/30/2020,52.0000,Primary Market Close,1.2173,94.9295,NYSE Arca LLC,1710.6796875,ISHARES GOLD PRODUCERS,
01/31/2020,18382B10,ISHQF US Equity,0.120,0,0.6259,400.0000,100000.0000,3521569.0000,-0.1364,N,N,Y,01/25/2011,In-kind/Cash,16:00 EST,T+3,Daily,Full,01/31/2020,418.0000,Primary Market Close,1.2173,94.9295,NYSE Arca LLC,18.5,ISHARES HIGH QUALITY CANADIA,
01/31/2020,76881Y11,RIVRT US Equity,0,0,0.6259,400.0000,100000.0000,3521569.0000,-0.1364,N,N,Y,01/25/2011,In-kind/Cash,16:00 EST,T+3,Daily,Full,01/31/2020,418.0000,Primary Market Close,1.2173,94.9295,NYSE Arca LLC,18.5,ISHARES HIGH QUALITY CANADIA,
01/31/2020,26924G79,BIKR US Equity,0.750,1.180,0.6259,250.0000,50000.0000,3521569.0000,-0.1659,N,N,Y,06/21/2018,In-kind,16:00 EST,T+2,Quarterly,Full,07/15/2019,45.0000,Primary Market Close,1.2173,94.9295,NYSE Arca LLC,18.5,ROGERS AI GLOBAL MACRO ETF,
01/31/2020,26924G78,VALT US Equity,0.300,0.300,0.0561,250.0000,25000.0000,3521569.0000,0.0030,N,N,Unknown,10/08/2019,Cash,13:00 EST,T+1,Unknown,Full,01/30/2020,59.0000,Primary Market Close,1.2173,94.9295,NYSE Arca LLC,18.5,ETFMG SIT ULTRA SHORT ETF,
01/31/2020,45782C83,UJUL US Equity,0.790,0.790,0.3183,250.0000,25000.0000,3521569.0000,0.0055,N,Y,N,08/08/2018,Cash,15:00 EST,T+1,Yearly,Derivative,01/30/2020,7.0000,Primary Market Close,1.2173,94.9295,NYSE Arca LLC,6715.3046875,INNOVATOR S&P 500 ULTRA BUFF,
01/31/2020,66537H10,GYLD US Equity,0.750,0.750,0.8328,3170.0000,75000.0000,3521569.0000,-0.1919,N,N,N,05/08/2012,Unknown,16:00 est,T+3,Quarterly,Full,01/31/2020,150.0000,Unknown,11.6798,20.9550,Gemini Fund Services LLC,13697.578125,ARROW DOW JONES GLOBAL YIELD,
01/31/2020,25460E50,CWEB US Equity,0.750,0.950,0.3278,250.0000,50000.0000,2229899.0000,0.0937,N,Y,Y,11/02/2016,In-kind/Cash,16:00 EST,T+2,Quarterly,Derivative,02/03/2020,4.0000,Primary Market Close,0.1796,23.3951,Bank of New York Mellon/The,90858.625,DRX DLY CHINA INT BULL 2X,
01/31/2020,74347W60,UGL US Equity,0.950,0.950,0.0344,250.0000,50000.0000,3521569.0000,0.4129,N,Y,N,12/03/2008,Cash,09:30 EST,T+2,Daily,Derivative,01/30/2020,5.0000,Primary Market Close,11.6798,20.9550,Brown Brothers Harriman & Co,108241.367188,PROSHARES ULTRA GOLD,
01/31/2020,17325K74,ULBR US Equity,1.500,1.500,4.5516,15.0000,25000.0000,3521569.0000,-0.9076,N,Y,N,08/15/2017,Cash,Unknown,T+3,Daily,Derivative,01/30/2020,5.0000,Primary Market Close,11.6798,20.9550,Brown Brothers Harriman & Co,480.09375,VELOCITYSHARES LNG LIBOR ETN,
01/31/2020,74347W63,UVXY US Equity,0.950,0.950,0.0781,250.0000,50000.0000,3521569.0000,1.7577,N,Y,N,10/04/2011,Cash,14:00 est,T+2,Daily,Derivative,01/30/2020,4.0000,Primary Market Close,11.6798,20.9550,Bank of New York Mellon/The,16618335.0,PROSHARES ULTRA VIX ST FUTUR,
01/31/2020,74347W68,VIXM US Equity,0.850,0.850,0.2734,250.0000,25000.0000,3521569.0000,0.1396,N,Y,N,01/04/2011,Cash,14:00 EST,T+2,Daily,Derivative,01/30/2020,6.0000,Primary Market Close,1.3979,28.1058,Brown Brothers Harriman & Co,54449.984375,PROSHARES VIX MID-TERM FUT,
01/31/2020,74347W69,VIXY US Equity,0.850,0.850,0.0802,250.0000,25000.0000,3521569.0000,1.4948,N,Y,N,01/04/2011,Cash,14:00 EST,T+2,Daily,Derivative,01/30/2020,4.0000,Primary Market Close,1.3979,28.1058,Brown Brothers Harriman & Co,3356026.75,PROSHARES VIX SHORT-TERM FUT,
01/31/2020,G4953W66,IMSEF US Equity,0.000,0.120,0.0802,250.0000,200000.0000,3521569.0000,1.4948,N,N,Y,01/04/2011,Unknown,Unknown,T+2,Quarterly,Full,01/30/2020,438.0000,Primary Market Close,3.5974,19.5083,Brown Brothers Harriman & Co,3843.0078125,ISHARES CORE MSCI EUROPE,
01/31/2020,45782C87,PAPR US Equity,0.790,0.790,0.3637,250.0000,25000.0000,2229899.0000,-0.1727,N,Y,N,04/01/2019,Cash,15:00 EST,T+1,Yearly,Full,01/30/2020,7.0000,Primary Market Close,0.1796,23.3951,Bank of New York Mellon/The,28047.0234375,INNOVATOR S&P 500 POWER BUFF,
01/31/2020,46434VAX,IBDO US Equity,0.100,0.100,0.0639,600.0000,50000.0000,7850109.0000,0.1551,N,N,Y,03/12/2015,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,492.0000,Primary Market Close,3.7404,19.4823,State Street Bank and Trust Co,160406.625,ISHARES IBONDS DEC 2023 TERM,2.97885497851
01/31/2020,75993720,IPO US Equity,0.600,0.600,0.1706,500.0000,50000.0000,9279602.0000,0.1675,N,N,Y,10/16/2013,In-kind/Cash,16:00 EST,T+3,Quarterly,Full,01/30/2020,57.0000,Primary Market Close,0.4704,26.7082,State Street Bank and Trust Co,32916.1328125,RENAISSANCE IPO ETF,
01/31/2020,90274E81,EXIV US Equity,1.350,1.350,0.8763,0.1500,10000.0000,3296583.0000,-3.9712,N,Y,N,05/02/2017,Cash,10:00 EST,T+2,Not Applicable,Derivative,01/30/2020,193.0000,Primary Market Close,3.9812,17.0572,State Street Bank and Trust Co,10301.21875,VELOCITYSHARES 1X DAILY INVE,
01/31/2020,06741K10,VZZB US Equity,0.890,0.890,0.5586,0.0000,25000.0000,37431.0000,0.0988,N,Y,N,07/08/2011,Cash,12:00 EST,T+3,Not Applicable,Derivative,01/30/2020,32.0000,Primary Market Close,4.1505,52.3960,NYSE Arca LLC,24725.7578125,IPATH LE S&P 500 VIX MID,
01/31/2020,31609254,FDEM US Equity,0.450,0.450,0.2365,1000.0000,200000.0000,14773.0000,-0.2689,N,N,Y,02/28/2019,In-kind,16:00 EST,T+2,Semi-Annually,Full,01/30/2020,231.0000,Primary Market Close,3.1395,14.2804,FMR Co Inc,2847.3359375,FIDELITY TGT EMRG MKT FACTOR,
